...1,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,post_release,usage_pk
38162,usage_38162,NA,1970-01-20,featur%e_14,7,4445 ,1,false,NA,id-jjolil
38163,usage_38163,S-e964b6,1970-01-21,fea*ture_39,8,1102,1,FALSE,FALSE,id-NirQBD
38164,usa_ge_38164,S)-2a312#e,1970-01-20,f^eature_10,10,2056,0,FALSE,FALSE,id-PayVJH 
38165,usage_38&165,S-)f6!a70a,1970-01-20,feature_35,15,3917,NA,FALSE,FALSE ,NA
38166,usage_38166,+S^-bdd.5df,1970-01-20,NA,7,2810,0,FALSE,FALSE,id-HuvZeX
38167,usag!e_38167,S-49&9ea3,1970-01-20,feature_20,10,2558,0,FALSE ,FALSE,id-xr#L%jBi
38168,usage_^3#8168,S-65071f,1970-01-20,featu_re_39,10 ,583,0,NA,FALSE,id-bKOkvp
38169,us-age_38169,S-8b3-45c,1970-01-20 ,feature_17,10,4699,0,NA,FALSE,#id-.usOu@kN 
38170,usage_38170 ,S-13a948,1970-01-20,feature_8,4,206,0,FALSE,FALSE,id-WOJlbh 
38171 ,usage_38171,S-089366,1970-01-20,fea+t)ure_11,8,6542,2,FALSE ,FALSE,NA
NA,u(sage_38172,NA,1970-01-20,feat.ure_6 ,10,8605,3,NA,FALSE,id-zgQGuj
38173,usage_38173,S-_fd&12a3,1970-01-21,feature_18,10,863,1,NA,FALSE,id-kIWxif
38174,us.age_3^8174 ,S-fc7e8e,1970-01-20,feat(ure_9 ,NA,2569,0 ,FALSE,FALSE,#id-hY+BLzF
38175,u.sa^ge_38175 ,NA,1970-01-20,feature_-24,11,7032,0,NA,FALSE,-id--xR!ZJlW 
38176,usage_38176,S-e-11c+de,1970-01-20,feature_3,8,760,NA,FALSE,FALSE,id-bJtRgq 
38177,usage_38177,NA,NA,featur_e_11,10,1082,3,false ,false,id-hjuiyg
38178,NA,S!-c34#72f,1970-01-20,feature_(7,9,5813,1,FALSE,FALSE,id-KHNahp
38179,-u!s!ag$e_38^179,!s-b0af8f,NA,feature_21,11,5894,1,NA,false,id-uudmmf
38180,usage_38180,S-2b4a26,1970-01-20,_f@eatur!e#_16,NA,386,NA,FALSE,FALSE,id-da^qzSJ
38181,usage_381.81 ,S#-!dbd6b9,1970-01-20,feat#ure_38,13,6312,0,FALSE,FALSE,id-URwTNw
38182 ,usage_3(818%2,NA,1970-01-20,$fea(ture_@38,11 ,NA,NA,FALSE,FALSE,(id-Yja*DIx
38183 ,USAGE_38183 ,S-45C2CF,1970-01-20,NA,10,3230,NA,FALSE,NA,ID-MLJLDA
38184,usage_38(184,S-12!f05a,NA,NA,4,3074,0,FALSE,FALSE,id-ahZMPq
38185,usage_38185,S-2e1ceb,1970-01-20,featu&re_27,9,580,NA,FALSE ,FALSE,%id-MyatjR
38186,USAGE_38186,S-E!43D0D,NA,FE#ATUR-E_21,NA,471,3,NA,FALSE,ID-ERYUVC
NA,usage_3+8187,_S-7b7be8,1970-01-20,(fea$ture_16,9,8353,0,FALSE,FALSE,*id--kLeWQd 
38188,us@age_38188,S-bba658,1970-01-20,fea.t+ure_21 ,10,3509,0,FALSE,FALSE,id^-Saje#h*N
38189,-usage-_38189,S-e740b4,1970-01-20,feat_ure_15,10,8225,NA,FALSE,FALSE,id-HJFcfl
38190,us-age_3819)0,S-1b4693,1970-01-20,feature_33,8,309,0,FALSE,FALSE,id-)D_aqDTv
38191,u#sage_38191,&S-^0c91c4,1970-01-20,f#eat(ure_27,8,1651,1,FALSE,FALSE,id-A-zzQXp
38192,usage_3819#2,S!-b555de,1970-01-20,feature_32,NA,NA,0,FALSE,FALSE,id-Xqyiku
38193,usage_#38193,S-0c0691,1970-01-20,NA,13,2518,1,NA,FALSE,id-zIDsLE
38194,u-sage_38194,NA,NA,fe-atur(e_36,17,2385,4,NA,FALSE,id-AxO%lt*l
NA,usage_3819^5,S-f30081,NA,@feature_22,10,2658,0,FALSE,FALSE,id-sryUms
38196,usage_38196,S-ac65_47,1970-01-20,feat$ure_2*1,10,2176,0,FALSE,FALSE,id-GMYsMx
38197,USAGE_38197,S-5F+4CC6,1970-01-20,NA,10,3073,NA,FALSE,FALSE,ID-I(HJVJS
NA,usa_ge_38198,S-0efb82,1970-01-20,feature_%26,NA,2491 ,0,FALSE,FALSE,id-Cxz$pVi
38199,usage_38199,S-bff3b5,1970-01-20,*feature_11,8,2352,1,NA,NA,id-ryQnvv
38200,usa#ge_38200,S-ed447(5,1970-01-20,feature_1,7,1380,2 ,FALSE,NA,NA
38201 ,usage_38201,S-70c734,NA,feature_25,15,4726,0,FALSE,FALSE,id-YxwAof
38202,usa&ge_38202,S-de*543d,1970-01-20 ,feature_31,10,1413,0,FALSE,FALSE,id-+vgrHlk
38203,usage_38)203,S&-b046ad,1970-01-20,feature(_36,9 ,3379,NA,NA,FALSE,id-mJWCaL
38204,_usage_38204 ,S-700(0$36,1970-01-20,fe-ature_9,14,4172,1 ,FALSE,FALSE,id_-HRbdcb
38205,usag$e_38205,S-e1081c,1970-01-20,feature_2,15 ,6333,0,FALSE,FALSE,id-ViqwNy
38206,^us-ag*e%_38#206,S-1b37_3c,1970-01-20,feature_25,17,5427,0,FALSE,FALSE ,id-hyXRI(h
38207,usage_38.207,S-5e572d ,NA,feature_21 ,12,3545,0,FALSE,FALSE,id-MelPsv
38208,NA,s-ed9$451,1970-01-21,feature^_28 ,12,2150,6,false,true,id-jwi*rac
NA,usage_38209,S-8fd62c,1970-01-20,feature_34,7,NA,0,NA,FALSE,id-fAmweA
38210,usage_38210,S-9f38a5,1970-01-20,feature_17,8 ,1548,3,TRUE ,NA,id-Oziiya
38211 ,usage__3-8211,S-2ba4ee,1970-01-21,feature_20 ,11 ,2510,NA,FALSE,FALSE,id-NVfswJ 
38212 ,usage_38_212,S-3#0e0c1,1970-01-20 ,NA,7,4188,0,NA,NA,NA
38213,u_sage_38213,!S-2fd*650,NA,feature_3 ,6,657,2,FALSE,FALSE,NA
38214,u!s*age_38214,S-ddc51c,1970-01-20,NA,11,7272,0,FALSE ,FALSE,id-uDhhRo
38215,usage_38215 ,NA,1970-01-20,*feature_#23,NA,3408,3 ,FALSE,FALSE,id-VlnY*UF
38216,usage_3821$6,NA,1970-01-20,f$eature_40,8,4670,0,FALSE,FALSE,NA
38217,usage_38.217,S-bc5908,NA,NA,16,6234,0,FALSE,FALSE,id-mCRp^Xd 
38218,u.s)age(_38218,NA,1970-01-20,NA,8,485,0,FALSE,FALSE,id-CqthcQ
38219,u^sag+e_38219,S+-c8a_983,1970-01-20,f(eature_%35,4,NA,0,FALSE,FALSE,id-oomFcx
38220,us!ag)e_38220,S-9bb9da,1970-01-20,feature_2)3,NA,NA,3 ,FALSE,FALSE,i(d$-VKwyQo
38221,usage_38221,S%-47e12+2,1970-01-20,%feature_28,13,1205,0,TRUE,FALSE,id-Bxr+XYM
38222 ,usage_38222,S-1_0fc7d,1970-01-20,feature_2+0,8,1229 ,0,FALSE,FALSE,id-zbuigT
38223,usag@e^_3-8)223 ,S-885a)a7 ,1970-01-20,featu$re_30,15,8324,0,FALSE,FALSE,i!d-qJCxd@R
38224,usage_3*8224,S-2a57b(3,NA,feat@ure_5,14,3655,0,FALSE,FALSE,id-xWVmQe
38225,usage_38225,.S-92d$ede,1970-01-20,feature_17,9,1527,0,FALSE,FALSE,id-DGuukY
38226,u)s#age_382*26,S-16dc40 ,1970-01-20,NA,8,3894,1,FALSE,FALSE,id-evswjm
38227 ,usage_382+27,S-a9bfe0,1970-01-21,NA,6,1677 ,1,NA,FALSE,id-YNdguy
38228,usage_38(228 ,S-81-cd46,NA,feature_33,11 ,3419,0,FALSE,FALSE,id-OlOewF
NA,usa-ge_38229,NA,1970-01-20,featur*e_9,NA,1585,0,FALSE,FALSE,id-WumuYS
38230,usage_38230,S-f4b-648 ,1970-01-20,feature_16,10 ,3873,NA,FALSE,FALSE,i@d-cZonSZ
38231,usage(_38231,S-79ef9*b,1970-01-20,feature_21,NA,2362,0,FALSE,FALSE,i.d-GCD%nLr
38232,NA,NA,1970-01-20,fe@ature_32,6,2497,NA,NA,FALSE,id-!mkE*RMg
38233,us*age_38^233,S-a603dd,1970-01-20 ,feature_2,15,9525 ,0,FALSE,FALSE,#id-NUrvSO
38234,%usage_38#234,S-fbbd54,1970-01-20,-feature_8,7,475,0,FALSE,FALSE,id-wFC#sgA
38235,us-a(ge_38235,S^-e0f238,1970-01-20 ,feature_22,11,1327,1,FALSE,FALSE,id@-$JMKPCv
38236,usage_3823_6,S-0bdf55,1970-01-20,feature_21,NA,263,0,NA,NA,#id-sjnutl 
NA,usage_38237,NA,1970-01-20 ,feature_7,12,3256,4,FALSE,FALSE,id-DP$mZyt
38238,usage_38238,S--242e(1@b,1970-01-20,feature_38,10,3639,0,NA,FALSE,id-Jk%o&VcZ
38239,NA,s#-17f7#1d,1970-01-20,feature_40,7,244,0,false,false,id*-sfehzt
38240,usag+e_3824#0,S-f4e0a6,1970-01-20,NA,17,1954,0,FALSE ,TRUE,id-BgRGDc
38241,usage_38241,)S-1f1-5a2,1970-01-21,feature_14,9,2166,0 ,FALSE,FALSE,)id-AAqtcB
38242,usa$ge_38242,$S&-74be4.0,1970-01-20,feature_@1.7,10,3030,0,FALSE,FALSE,id-JGSX*PF
38243,NA,!S-78f326,1970-01-21,feature_3,6,NA,0,FALSE,FALSE,id^-dGXN#fm
38244,u+sag.e_&3824!4,S-^f932c0,1970-01-20,NA,12 ,8436 ,1,FALSE,FALSE,id-wTipju 
38245,NA,S-091a8d,NA,fe$ature_13,12,2813,0,TRUE,FALSE,id-+vhfjBS
38246,usa.ge_)38246,S-1862f2,1970-01-20 ,feature_11,14,7994,0,FALSE,FALSE ,id-va(oRBo
NA,usag%e_38^247,s-2245c0,1970-01-20,fe*ature_-3)6,11,4231 ,2,false,NA,%id-.pccszz
38248,usa(ge_382!48,S-&0f949d ,1970-01-20 ,NA,8 ,3445,0,FALSE,FALSE,id-vMHdnc
NA,usage_38249,NA,1970-01-20,feat+ure_34,NA,931,NA,FALSE,FALSE,id-UazQkq
38250,u@sag*e_38250,NA,1970-01-21 ,fea)ture_20,7,419,2,FALSE,FALSE,id-GTwcCO
38251,usage_*38251,S)-^dc9874,1970-01-20,fe)ature_18,NA,4243,0,FALSE,FALSE,NA
38252,usage_&38252,S-aa7247,1970-01-20,NA,13,3891,0,FALSE,FALSE,i#d--bBcBHr
38253,#usage_3^8253,S-91cd9b,1970-01-21,feature_28,13,NA,1,FALSE,FALSE,#id-NRKF_bn
38254,usage_38254,S-f2be88,1970-01-20,f+e%atur-e_7,NA,6790,1,FALSE,NA,id-LPuzPC
38255,usage_38255,S-f74ac6,1970-01-20,NA,12,3961,0,FALSE,FALSE,id-KRFBMR
38256,usage_)38256,S-a01486,1970-01-20,feat%ur(e@_*12,13,5086,0,FALSE,FALSE,id-tNreBP
38257,us(age_38257,S@-4311fb,1970-01-20,feature_@37,14,1648,0,FALSE,FALSE,id-CvbRjs
38258,@u%s&ag#e_38258,S@-80&af&53,1970-01-21,feat+ure_39,14,2497,0,FALSE,FALSE,id-jbDPlL
38259,u^s*age_38259,S-ac462f,1970-01-20,feature_1^7,7,612,1,FALSE,NA,%id-zJrlla
38260,NA,S-1526b7 ,NA,feat%ure_18,9,1729,1,NA,FALSE,id-dUQeDR
38261,USAGE_382^61,NA,NA,FE(ATURE_27,14,3831,1 ,FALSE,FALSE,NA
NA,(usa@ge_38262,S-39bb68,1970-01-20,feature_14,5 ,2880 ,NA,FALSE,FALSE,*id-TBRTGr
38263,usage_38263,S-bdd5df,1970-01-20,featu%re_39,7,2873,0,TRUE,FALSE,id-levlaz
38264,usag+e_38264,S-!15a897,1970-01-20,fea!ture_23,5,1081,0,FALSE,NA,id-FUVDGl
38265,usage_38265,S-7070d$e,1970-01-20,f%eat!ure_27,13 ,502,0,FALSE,FALSE,id-W+eGA%zm
38266,usage_&38266,S-37d^13a ,1970-01-20,fe+atur#e_12,NA,3593,1,FALSE,FALSE,id-XwFRjK
38267,usage_)3826-7,S-ada98e,1970-01-20,fe(ature_26 ,8,1126 ,0,TRUE,FALSE,id-Du@GbgH
38268 ,*usage_38268,S-56122a,NA,fea^ture_20,8,1149,0,FALSE,FALSE,i*d-TgsAG$J
38269,us-age_38269,S-2fd650,1970-01-20,&f_ea+tur.e_3,14,4177,2,FALSE,FALSE,NA
38270,usage_38270,%S-a924c2,1970-01-20,NA,7,3883,1,FALSE,FALSE,id-qfKkV)T
38271,usage_3%8271 ,S-7a06fe ,1970-01-20,f&e_ature_1,NA,8905,0,FALSE,FALSE,id-OdumuE
38272,usage_&38.272,S-.ad_4-5#ea,1970-01-20 ,NA,7,1627,4,FALSE,FALSE,id-cgAiHi
38273,usage_38273,S-905(752,1970-01-20,feature_35 ,13,7177,0 ,FALSE,FALSE,id-rEzklD
38274,usage_38274,S-49aa80,1970-01-20 ,feature_2,16,5340,0,FALSE,FALSE,NA
38275,usag#e_3827^5,S-79+0762,1970-01-20,)featu^re_25,NA,1921,3,FALSE,FALSE,i+d-vLCohv
38276,NA,S^-6d0_817,1970-01-20,f*eature_4,10,3383,2 ,FALSE,FALSE,id-ShWtff
38277,usage_38277,S-57cd05,1970-01-20,@featu^re_16,15,NA,0,FALSE,NA,id-mugwcC 
38278,usage*_38278,S-)64acb8,1970-01-20,f^eature_38,8,1379,NA,FALSE,FALSE,id-xgSoYo 
38279,usage_38279,S-5798(f3 ,1970-01-20,fea!ture_#19,11 ,5144,0,FALSE,FALSE,id!-@WJYGok
38280,usa&ge_-38280,S-44f#b-a6,1970-01-21,feature_1,8,187,NA,FALSE,FALSE,id-pZnuqF
NA,NA,NA,1970-01-20,)FEATURE_@39 ,12,438,1,FALSE,FALSE ,&ID-KTWIAX
NA,usag@e_38282,S-d%a9f05,1970-01-20 ,f@eature_25,10,3847,0,FALSE ,FALSE,id-JVuhcJ
38283,*usage!_38283,S-ce54)50,1970-01-20,feat!ure^_29,9,1171,0,FALSE,FALSE,id&-Y&TmmWw
38284,&usage_38$284 ,S-9c0df6,1970-01-20,featur$e_@22,7,1060,NA,NA,NA,.id-McIpvb
38285,usage_38285,S-a1426b,1970-01-20,f%eatur+e)_20,NA,2299,1,FALSE,FALSE,id-u)JkpLN
38286,us!age_382&86,NA,1970-01-20,)feature_8,9,1189,0,false ,false,id-odt-uyy 
38287 ,usage_3#8287,S-722103,1970-01-20,feature_29,15,7881,4,NA,FALSE,i.d$-vMtM+HB
38288,usage_38288 ,S-(17c51e,1970-01-20,feature_39,6,2691,2 ,TRUE,FALSE,NA
38289,usag&e_382)89,S-87b9$f7,1970-01-20,feature_4,12,3227,0,FALSE,FALSE,id-XnSK(mK
NA,us&age@_38290,S-_cd6bb6,1970-01-20,fea#ture_22,4,4408,NA,FALSE,FALSE,id-HPMYFD 
38291,u^sage__38291,S-&3d.0e5c,1970-01-21,feature_34,NA,5118,0,FALSE,FALSE ,NA
38292,usa+ge_3!8%292,S-f5f52a,1970-01-20,*feature_39,8,6306,0,FALSE,FALSE,id-jfKKyc
38293,NA,S-540ce#e ,1970-01-20,NA,11,2413,0,NA,FALSE,i&d-bWRj^IE
38294 ,us.age_.38294,S-753.a0a,1970-01-20,feature_13,9,2687,0,FALSE,NA,&id-XXUbWI
38295,US-AGE_382+95,S-7%12E04,1970-01-20 ,*FEATU*RE_19,14,5044,0,FALSE ,FALSE,ID-EVCUMV
38296,usage_38296,S-0b3+f0c ,NA,f%eature_30,10,NA,0,FALSE,FALSE,i.d-LO!HlXt 
38297,us_age_38_297,S-f14c84,1970-01-20,.feature_6,5,1702,0,FALSE,FALSE,id-zRrzy#u
38298,usage_38@298,S-409beb,1970-01-20,feature_31,13,3906,0,FALSE,FALSE,id_-axmat+Q
38299 ,&usage_38299 ,S-fef8bf,1970-01-21,feature_24,5,1978,0 ,FALSE,FALSE ,id-flSQqI
38300,u%sage^_3830!0,-S-a3a%b14,NA,feature_29,12,7843,0,TRUE,FALSE,id-PyaOlp
38301,usage_38301,s*-87b9f7,1970-01-20,fe^atu@re%_1,13,3877,3,false,false,NA
38302 ,usage_38302,S-7@a9d40,1970-01-20,fe)ature_26,9,2439,0,FALSE,NA,id!-IDemeh
38303,usa#ge_383*03,S(-ed75af ,1970-01-20,fe+atu.re_35,12,NA,3 ,FALSE,FALSE,id-DdelVF
38304,usage_38304,S-c9b181,1970-01-20,feature_34,NA,4825,0,FALSE,FALSE,id-&bCgijQ
38305,usage_38305,S-e@6c9$00 ,1970-01-20,featur(e_2,15,3969 ,2 ,FALSE,FALSE,id-MPpRnl
38306,usage_3830)6,S-2d51ca,1970-01-21,fea^ture_23,9,4610,0,FALSE,FALSE,NA
38307,usage_38307,S-9d85)25,1970-01-20,feature_3(8,9,1341,0,FALSE,NA,id-ynEXxq
38308,usage_38*30!8,S^-a46dd*4,1970-01-20 ,featur%e_2,NA,1368,0,FALSE,FALSE,NA
38309,us%age!_38309,S-a9bfe0,1970-01-20 ,fe%ature_29,15,6615,NA,FALSE,FALSE,id-AxPHhV
38310,usa*ge^_38310,S-63e79e,1970-01-20,NA,8,1885,0,FALSE,FALSE ,id-tbYzxE
38311,USAGE_38311,#S-EAF!2E2,1970-01-20,FEATURE_9,11,3236,0,FALSE ,FALSE,ID#-GVVLEO
38312,usage_38312,S-e6029e,1970-01-20,feature_35,7,NA,0,FALSE,FALSE,id-jsXziJ 
38313,usa^g!e_.38313,S-d83789,1970-01-20,featu#re&_10,14,1343,2,FALSE,FALSE,id-WZ&jfk!Y
38314,usa!ge_3831)4 ,S+-0f@c73c,NA,*feature_21 ,NA,5058,0,NA,FALSE,id-UTxeeV
38315,usage_38315,S-2923fc,NA,f.eatu_re_)1,10,3597,NA,FALSE,NA,id-(DzwoNm
38316,u+sage_38316,S-f29e7f,1970-01-20,feature_32,8 ,2450,0 ,TRUE,FALSE,id-AwkeHk
38317,usage_^38317,S-d6aef-a,1970-01-20,feature_38,8 ,799,0,FALSE,FALSE,id-*aD&Buoc
38318 ,usage_38318 ,S-f3c329,1970-01-20,feature_13,12 ,851,0,FALSE ,FALSE,id-.jG^vyTW
38319,NA,+S-8e719f,1970-01-20,fea!ture_15,9,967 ,1,NA,FALSE,id-gaGJNU 
38320,usag$e_#38320,NA,1970-01-20,feature_24 ,5,4028,NA,NA,FALSE,id-DHtcsy 
38321,usage_38321,S-3#e24ed,1970-01-20 ,feat!ure_1,13,1137 ,0,FALSE ,FALSE,id-MvFxxw 
38322,usage_38322,S-196c1e ,1970-01-20,&feature+_30,15,2525,1,FALSE,FALSE,id-NfgL#qx
38323,usage_38_3!23 ,S-f29e7f,1970-01-20,feature_22 ,12,2768,0,FALSE,FALSE,id-NVeRFM
38324,usage_38324,S.-adbb41,1970-01-20,feature_13,5,NA,0,FALSE,FALSE,(id-zmSDJF 
38325,NA,S-59778a,1970-01-20,fea_ture_23 ,7,132,0 ,FALSE,FALSE,i!d-loRYHs
38326 ,usage_38326,S-2d5c04,1970-01-20,fea%ture_23,11,2611,NA,NA,FALSE,id@-snnuKN
38327,u.sag%e_3832)7,S-2d2_a88,NA,f^eature^_26,4,NA,0,FALSE ,FALSE,id-s(oGYtO
38328,usage_383&28,S-6c7227,1970-01-20,fea+ture_2^8 ,6,1881,0,FALSE,FALSE,id-MyBWfA
38329,usage!_38329,NA,1970-01-20,feature_34 ,10,6441,0,FALSE,FALSE,id-SJWgwf
38330 ,usage_3@8330 ,S(-0d4d11,NA,feature_18,10,3773,0,FALSE,FALSE,id-TtrWwq
38331,usage_38331,S-51%1+e50,1970-01-20,feature_39,10 ,5425,2 ,FALSE,FALSE,i(d-cMgicG
38332,NA,S^-c^7^f-2!e5,1970-01-20 ,feature_19,NA,1841 ,0,FALSE,FALSE,&id-!laibcd
38333,u_sage_38333,S-6587d_8,1970-01-20,f+ea@ture_7,11,6800,0,FALSE,FALSE,id-tEWpEV
38334,usage_38334,S-_0d497d,1970-01-20,feature_.35,NA,5402 ,2,FALSE ,FALSE,i)d-Lyobv_x
38335 ,usage_38335,S-81f.c45,1970-01-20,NA,14,1893,1,FALSE,FALSE,NA
38336,usa%ge_$3-833_6,S*-f9cb2b,1970-01-20,featu)re_17,9,4079,0,FALSE ,FALSE,id-vEnEqj
38337,usage$_383*3*7,s-4*d8a27,NA,feature_33,11,NA,0 ,false,false,id-ih_xvky 
38338,usage_3!8338,S-ed259.3,1970-01-20,NA,8,3556 ,NA,FALSE,FALSE,id-vTxCDw 
38339,usage_38339,.S-f4335b,1970-01-20,feature_11,13,4709,1,FALSE,FALSE,id-bVRTi%j
38340,usage_383^40,S-6587d8,1970-01-20,-f+e_ature_10,NA,56 ,0,TRUE,FALSE,id-CfCzi.B
38341,us-age_38^341,NA,1970-01-20,NA,8,1618,NA,FALSE,FALSE,id-IdAZ&hN
38342,us-age_38342,S-94f)c5d,1970-01-20 ,)feature-_28,15,7520,0,FALSE,FALSE,id-eYC%amp
38343,usage_38343,S-65e38d,1970-01-20 ,NA,4 ,810,0,FALSE,FALSE,id-NuhGAP
38344,NA,(S&-a$bff7d,1970-01-20,NA,11,3480,0,FALSE,FALSE,id-bA$ycUr
38345,usage_^38345,S-6531%6!5,1970-01-20,feature_33,10,5600,0,FALSE,FALSE,i^d-UVkruD
NA,usage_38346,S--9171f0,1970-01-20,feature_+8,11,4036,2,NA,FALSE,id-dmzlhH
38347,usage_38347,S-18350)2,1970-01-21,feature_12,8 ,NA,1,FALSE ,FALSE,!id-ELfONv
38348,u.sage_38348,(S-8b1c37,NA,NA,11,8404,0,NA,FALSE,i+d-J-PQNhu
NA,usage_38349,S-dd83@71,1970-01-20,feature_21,15,8111,0,FALSE,FALSE,)id-PcDAY_Q
38350,us&age_3$8350,*S-5f75b5,NA,feature_4,6 ,NA,0,TRUE,FALSE,id-VkRpcX
38351,US&AGE_383@51,$S-!CDF835 ,NA,FEATURE_30 ,11,1131,0,FALSE,FALSE,I)D-LWQKNU
38352 ,usage_3835#2,S-6ce221 ,1970-01-20,fe_ature_2%9,10,509,NA,NA,FALSE,i^d-dJt)vFF
38353,NA,S(-69^5c$1e ,1970-01-20,feature_28,7,2809,1,FALSE,FALSE,id-$iMVDDC
38354,usage_3835.4,S-d71a1f,1970-01-20,feature_40,6,2256,0,FALSE,FALSE,id-EtBOOw
38355,NA,S-6264^1a,1970-01-20 ,feature_24,10,1953,1 ,FALSE,FALSE,i^d-GyRoKX
38356,usage_38356,S-b250cc,1970-01-20 ,feature_34,10,5685,0,FALSE ,FALSE,id-nQDvxa
38357,usage_38357 ,S-163e64,1970-01-20,feature_26,7,2238,0 ,TRUE,FALSE,id-LwKqR^w
38358,us!ag*e_38358,S-f6f1e1,1970-01-20,NA,NA,4116,1,FALSE,FALSE,id-P+B#HcCX
38359,usage_38359,S!-846d41,1970-01-20,NA,11,1661,0,FALSE,FALSE,id-Ofmnhs
38360 ,usag+e_38360,S-02d4_6a,1970-01-20,feature_2,6,1691,0,FALSE,FALSE,id-UgMr%AL 
38361,usage_38361,S-e!07b30,1970-01-20,feat_ure_11,6,2553,NA,FALSE,NA,id-aUpGyN
38362,^usage_38362 ,S-cfcb11,1970-01-20,feature_13 ,10,2956 ,NA,FALSE,FALSE,id^-QVROdW
38363,usage_3836-3,s-b834a9,1970-01-21,feature__17,9,1561,0,NA,false,id-pgsokn
38364,usage_38364,S-b5d3cc ,NA,featur)e_3+9,NA,3983,0,TRUE,FALSE,id-AsnFXm
38365,NA,S-223221,1970-01-20,featu&re_$15,20,4465,0,FALSE,FALSE,id-mMFgCE
38366,!usage%_38366 ,S-b9d674,NA,NA,7,2189,2,TRUE,FALSE,id-M)YuktN
38367,usage._38.367,S-#b6e44c,1970-01-20,featur&e^_31,12 ,3585,0,FALSE,FALSE,id--tomNMF
38368,usage_38368,S-8b40(74,1970-01-20,feature_12,10,1417,0,FALSE ,FALSE,id-VOBc.bZ
38369,usage_38369,S-4f2ca8,1970-01-20,feature_2^6,10,2112,0,FALSE,FALSE,NA
38370,us#age_38370,NA,1970-01-20,NA,15 ,1567 ,NA,FALSE,FALSE,NA
38371,usag*e_38371,s-921dc3,1970-01-20 ,NA,7,3220,0,false,false,id-eyct@tq
NA,usage!_3)8372,S-a22ca2,1970-01-21,_feature_7,8,1393,0,TRUE,FALSE,id-*TlapOk 
38373,u.sage_38^37&3,S-+1c06f3,1970-01-20,)feature_&34,16,7234,NA,TRUE,NA,i*d$-QJVayB
38374,usage_38374,S-)66f0d0,1970-01-20,fe@atur#e_13,4 ,394,2,FALSE,FALSE,NA
38375,NA,S-302add,1970-01-20,fe^atur^e_36,13,2775,0,FALSE,FALSE,id-ygiKGC 
38376,usage%_38376,S-fee7b2,1970-01-20,feature_17,NA,NA,2,FALSE,FALSE,NA
38377,usage_#38377,S-d@449e1,1970-01-20,feat!ure_2,14,NA,1,FALSE,FALSE,NA
38378,usage_38378,S)-e77b1e,1970-01-20,_feature_%21,8,NA,1,FALSE,FALSE ,NA
38379,u_sa*ge+_38379,S-519f1c,1970-01-20,fea(ture_24,NA,2584,0,FALSE,FALSE,id-dUguYy
38380,usage_38380,S-cb)3a85 ,1970-01-20,feature_27,7,5257,3,NA,FALSE,id-Z.AeI(tD
38381,usag(e_38+381,S-236.1ec,1970-01-20,feature_1,NA,7052,0,NA,FALSE,id-aj&OCHM
38382 ,NA,s-57cd05,1970-01-20,fe$atur.e_17,5,NA,0,false,false,id!-hobmna 
38383,usage+_38383,S-8eff6d,1970-01-20,feature-_38,NA,6204,0,FALSE ,FALSE,NA
38384,usage_38384 ,S-6cfb27,NA,feat^ure_1,NA,7482,0,NA,FALSE,NA
38385,us@age_^38385,S-f1aa04,1970-01-21,feature_*3,6,1486,1,FALSE,FALSE,id-fce^wvS
38386,NA,NA,1970-01-21,feature_5,10,5187 ,0,FALSE ,FALSE,id-ee@NOon 
NA,usage_38387,S-1b4@693,1970-01-20 ,NA,12,2189,2,TRUE,FALSE,id-rHVVLk
38388,us.age_3*83)88,S-8055fa,1970-01-20,feature_22,12,2544,0,FALSE,NA,$id-FDJ-alm
38389,usag%e_38389,S@-e23fd8 ,1970-01-20,-feature_27,9,648,1,FALSE,FALSE,id-&jXwapg 
38390,u_sage@_3!8390,S_-834097,1970-01-20,feature_4,7,831,NA,FALSE,FALSE,id-V^WxWxQ
38391,USAGE_38391,S-.BC*BE03,1970-01-20,F*EATURE!_!2 ,11,512,0,FALSE,FALSE,ID-UAPIWQ
38392,usag$e_3*8392,S-8d4b81,1970-01-20,feature_5,9 ,1189,0,FALSE,FALSE,id-taijQG
38393,u.sage_38_393,NA,1970-01-21 ,feat!ure_2*7,11,4895 ,0,FALSE ,FALSE,id-lz-uOuD 
38394,NA,S-c0a7d8,1970-01-21,f&eat*ure_38,9,964,2,FALSE,FALSE,id-XVkNKh
38395,usag&e_38395,S&--f6c$d70,1970-01-20,*feature_30,16,7221,2,NA,FALSE,NA
38396,NA,S-a9b^904,1970-01-20,fe*ature_39,12,3163,0,FALSE,FALSE,id-BIxwoC
38397,usage_#38397,S-)0c9600,1970-01-20,f&e+ature_30,11,1292,0,FALSE,FALSE,id-lvVGZv
38398,usage_38398,NA,1970-01-21 ,feature_38,NA,2320,0,FALSE,FALSE,+id-jHh.t&Ks
38399,u%sage_)38399,S-d9eb73,1970-01-20,fea%tu*re_4,12,2922,0,FALSE,FALSE,id-(fJtsLY
38400,&USAGE_38400,)S-0FF1EB,1970-01-20,NA,5,1885,2,NA,FALSE,NA
NA,usage_38401,S-(b04b73,1970-01-20,fea.ture-_9 ,10,935,0,FALSE,FALSE,id-RgswmN
38402,usage_38402,S-39e88c,1970-01-20 ,feature_24,10,2366,2,FALSE ,FALSE,id-_dvVDhs
