...1,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,usage_day,synthetic
47452,U-c246259c%8778,NA,2024-04-19,featu(re_new_ai,12,6255,0,FALSE,2024-04-19 ,TRUE
47453,U-34d4f9d28092,S-e4^cb$85,2024-05-28,featur$e_ne@w_ai,14,4037,0 ,FALSE,2024-05-28,TRUE
47454,U-95c1%109b854a,S-d56a2c,2024-01-19 ,fea*ture_n+e&w_ai,6,1839,0,FALSE,2024-01-19,TRUE 
47455,U-7021ecdfd*96d,S-92b77f,2023-09-10,feature_new_ai,11,1371 ,2,FALSE ,2023-09-10,TRUE
47456,NA,S)-f1ff*ee ,2024-01-03,feature_n&ew_ai,15,3288,0,FALSE,2024-01-03,TRUE
47457,NA,S-E*FF39C ,2024-02-26,FEAT_URE_NEW_AI,10,6712,0,FALSE,2024-02-26,TRUE
47458,U-7b7f3da5e366,S--d859b7,NA,feature_-new_ai,4,NA,0,FALSE,2023-07-18,TRUE
47459,U-76ad4fb$af18)1,NA,NA,feature_new_ai,7,1489,1,FALSE ,2024-03-14,TRUE
47460,U-a-15-77b1c72bd,NA,2023-12-27,feat!ure_n*ew_ai,10,5250,0 ,FALSE,2023-12-27,TRUE
47461,U-c84+f02150594,^S-3edc14,2024-05-18,feature_new_*a%i,10 ,392 ,2,FALSE,2024-05-18,NA
47462,U-ad22c1a8bc19 ,S-c787e2,2023-08-28,feature_new_ai,10,NA,0,FALSE,2023-08-28,TRUE
47463 ,NA,S-69fb37 ,2024-05-08,NA,13,817 ,0,TRUE,2024-05-08 ,TRUE
47464,U-d597a!3106c9d,S-01b2dc,2023-11-22,NA,13,801,3,FALSE,2023-11-22,TRUE
47465,U-1b985ee.32ac8,S-f33^b5f,2024-01-07,feature_new_ai ,11,4070,0,FALSE,2024-01-07,TRUE
47466,U-5^c)c2!0658^e3a7,S-1da7*2c,2024-02-07,feat(ure_n@ew_ai,11,3191,1,FALSE,2024-02-07,TRUE 
47467,U$-f30282_75#25b0,S-.2d51ca,NA,feature#_new_ai ,8,NA,1,FALSE,2024-01-09,TRUE
47468,^U-3b43c9e6af6d,&S$-e(2e052,2024-05-06,NA,13,1934 ,0,FALSE,2024-05-06,TRUE
47469,U-a38b4a09f87a,S-fc8463 ,2023-08-12,feature_new_a+i,9,3193,0 ,FALSE,2023-08-12 ,TRUE 
47470,U-886d7a5bf23e,S-%b76de2,2024-03-04,f^eature_new_ai,7,4618,NA,FALSE,2024-03-04,TRUE
47471 ,U-f*0f.f80d880f3,S-_7#820a5,2024-06-01,fea#tu_re_new_ai,7,4224,2,FALSE ,2024-06-01,TRUE
47472 ,U#-ca227577f1$f4,S-b04.b7@3,2023-08-31,fe^ature_new_ai,8,NA,0 ,FALSE,2023-08-31,TRUE
47473,u-f338f4b422b9,s-5be27b ,2023-09-13,fe-ature_new_ai,14 ,3311,0,NA,2023-09-13,true
47474,U-fd3e4*8e9c)830,S-343743,2023-12-02,feature_new__ai,9,1226,1,FALSE,2023-12-02,TRUE
47475,U.-29455-d24ff05,S(-8e701b,2024-03-02,feature_new(_ai,15,3044,NA,FALSE,2024-03-02,TRUE
47476,U-b9130b6.21225,S-9395a2,2024-05-27,fe(ature_new_ai,9,1961 ,0,FALSE,2024-05-27,TRUE
47477 ,U-a)a2$94a2d8b0a,S-e5d9a4,2024-03-28,feature_new_ai,15,NA,1 ,FALSE,2024-03-28,TRUE
47478,U-20b_fa85902+e4,S-.4bfa1@d,2024-03-27,feature_new-_ai,8,NA,NA,FALSE,2024-03-27 ,TRUE
47479,%U-0d-39f77112^b7,S-2897&02,2023-11-20,feature_new_ai,15,10985,0,FALSE,2023-11-20,TRUE
47480,U-1c0%8f6194d_fe,S.-02^3f5f,2024-02-02,fe@ature_new@_ai,9,NA,1,FALSE,NA,TRUE
NA,U-423af50b4147,S-5e558a,2023-08-28,fe+ature_new_a&i,11,8026,0,FALSE,NA,TRUE
47482,U-d8#f83&3e3b6d%b,S-.1a9c5c,2023-11-28,$feature_new_ai,14,4233,0,TRUE,2023-11-28,TRUE
47483,U-a6-25%888d44ee,S-92ae0a,2023-08-19,feature_new*_ai,3,1241,3,TRUE,2023-08-19,NA
47484,U-9316*ff8a2c5@c,S.-7d2c1b,2023-06-21,feature#_ne*w_ai,8,2850,0,NA,2023-06-21,TRUE
47485,U-d_88ea11b603b,S-3(c9a70,2024-04-19 ,feat%ure_new_a+i,6,618,0 ,FALSE,2024-04-19,TRUE
47486,U-D7F54409F5F)4,S-826424 ,2024-03-31 ,FEATURE_(N-EW_AI,8,1622,1,FALSE,2024-03-31,TRUE
NA,U-4)CA1E5A10AB4,S-6B1#44C,2023-12-15,FEATURE&_NEW_A$I,9,110,0,TRUE,2023-12-15,TRUE
47488,U-1&d3$cbe96e855,S-270e9.4,2023-06-17,feature_(new_ai,8,3126,0 ,FALSE,NA,TRUE
47489 ,NA,S-79b2bc ,2023-07-14,fea-ture_new_ai,14,5094,2,FALSE,2023-07-14,TRUE
47490,NA,-S-3$4a131,2023-07-22,feature_new_ai ,7,2246,0,FALSE,2023-07-22,TRUE
47491 ,+U-c4.a9cadf9aeb,S-70af60,2024-02-28,)feature_new_+ai,10,2588,0,TRUE,2024-02-28,TRUE
47492,U-4$9ec0f9dd7bf,S-83e7$b(b ,2023-08-25,feature_new_ai,8,2132,0,FALSE,2023-08-25,TRUE
47493,NA,S-f&db8f1,2023-09-11,feature)_new_ai,6 ,253 ,0,FALSE,2023-09-11,TRUE
47494,U-391c79(293cbe ,S-+cce34b,2024-04-21,fe!atur.e_ne@w_a!i,10,3465,NA,FALSE,2024-04-21,TRUE
47495,.U-cc381&09c2389,S-3@ff7bb,2024-04-26,featur-e_new_$ai,9,1097,NA,FALSE,2024-04-26,TRUE
47496 ,u-5.552db3a51e3,s-%73688c,NA,feature_new$_ai,4,188,0,false,2024-03-16,true
47497,U-f895b+93fec.45 ,#S-47&048b,2023-10-02,(feature_new_ai,8,NA,0,FALSE,2023-10-02,TRUE
47498,U-d0fc!ecbef4c6,NA,2024-01-09,fea@ture_new_a&i,10 ,6613,NA,FALSE,2024-01-09,TRUE 
47499,U-82f010$4_8eb0(1,S-375190,NA,feature!_new_ai,12,5382,0,NA,2023-08-24,TRUE
NA,U!--18c07acd08a2,S-92ae0a,2024-04-20,featu*re_n#ew_ai,9,NA,1,FALSE,2024-04-20,TRUE
47501 ,U-f@35-d1d7d76&25,S-2aec7e,2023-07-12,featu^re_new_ai,11,4327,2,FALSE,2023-07-12,TRUE
47502,U-09-314ffdae45,S-9736@25 ,2024-03-09,feature)_new_ai,5,2775,2,FALSE,2024-03-09,TRUE
47503,U-6$748a32$a977+f,S-5f8ad0,2023-12-15,featur-e$_new_ai,8,9338,0,FALSE ,2023-12-15,TRUE
47504,u-867656-732b9f,s-e6cfc1,2024-03-14,NA,12,4906,0,false,2024-03-14 ,NA
NA,-U@-6a3_485eb983a,S-3b5eb3,2023-11-23,feature_new_ai,NA,5119,4,FALSE,2023-11-23 ,TRUE
47506,U-(e0aaa8b10d65,S-337c84,NA,NA,6,1006 ,0,FALSE,2023-08-08 ,TRUE 
47507,U-4ef91a$538b6(3,S-383fc@5,2024-03-12,feature_new_ai,13 ,8275,0,FALSE,2024-03-12,NA
47508 ,U-44f1e201$4cc2,S-631547 ,2024-01-28,feat%u.re_new_ai,6,2941,3,FALSE,2024-01-28,NA
47509,U-C8241BDC5D%8A,)S-0ABA5B,2023-11-28,NA,15,1434,1,FALSE,2023-11-28,TRUE
NA,U-6c_078413f873,S-722103,2023-10-26,feature_new_a(i,10,1622,0,FALSE,2023-10-26,TRUE
47511,U-1c5248afb04_f,S-1e-b467,2023-10-15,.featur$e_new_ai,13,2792,NA,FALSE,2023-10-15,TRUE
NA,U-e2734b71a&d61,S-a245f6,2023-12-04,@f&eature_n.ew_.a*i,5,337,1,FALSE,2023-12-04,TRUE
47513 ,#U-5ba8875f11c2,NA,2023-09-15,f(eature_ne&w_%ai,17 ,3882,2,FALSE ,2023-09-15,TRUE
47514,u-b20(0^600800b(3,s-6b1de8,2023-09-23,f@eature_new_ai,10,1653,0,false,2023-09-23,true
47515 ,U-4e679de40f20,S-7@e7a73,2023-09-21,f(eature_new_ai,6 ,555 ,0,FALSE,2023-09-21,TRUE 
NA,U-!61#f20422+5b_54,S-c01d79,2023-06-16,f-eatur^e_new_ai ,14,2469 ,1,NA,NA,TRUE
47517,U-bff#8&c96c(d4b9,S-f8d74d,2024-05-15,NA,12,3842,0,FALSE,2024-05-15,TRUE
47518,(U-3533255%0a7bb,(S-c139(70,NA,feature_new_ai,NA,3445,1,FALSE,2023-09-06,TRUE
47519,U-7db)904647cad,S-a5cf6&d,2023-08-11 ,feature_new_ai ,10,NA,0,FALSE,2023-08-11,TRUE
47520,U-974d6$5a!d5b46,S-2a*53d5,2023-08-06,feature_new_&ai,7,1162,4,FALSE,2023-08-06,TRUE
47521,NA,S-d66d63,2024-06-06,*feature_new_ai,7,2910,0,FALSE ,2024-06-06,TRUE
47522,NA,S-*b32$a70,2023-12-03,feature_@new_ai,14,5069,0,FALSE,2023-12-03 ,NA
NA,U-f21@19f$a7ed4a,S-76.3$384,NA,feature(_new_ai,3,635,0,FALSE ,2023-10-09,TRUE
47524,U-)8b.a3cb6944e2,S-c4aa5f,2023-11-06,feature_new_ai,13 ,5179,0,FALSE,2023-11-06,TRUE
NA,U-c6c8_7c6$09e98,S)-!e9bcb2,2023-07-14,fe.atur$e_n*ew_ai,6,1382,1,NA,2023-07-14,TRUE
47526,U(-f@0d.4bddb#cafe,NA,NA,fe.ature_new_ai,7,4482,0,FALSE ,2023-10-04 ,TRUE
47527 ,U-ca13f1b$25226,S-!68adfa,2023-09-10 ,NA,7,314,0,NA,NA,NA
47528,U-9C8B0E+A9E569,S+-C%85167 ,2024-03-31,FEA!TURE_NEW_AI,9,517 ,0,FALSE ,2024-03-31,TRUE
47529,U-89e6^7!c4b2e_a5 ,S-4fc*5ca ,2023-07-03,feature_new_ai,12,4093 ,3,FALSE,2023-07-03,TRUE
NA,U-383910bd2fc0,S-ee53e8,2023-11-14,^feat-ur(e_new_)ai,8,1112,0,FALSE,2023-11-14,TRUE
47531,U-2ee73fe54259,S-008cab,2024-03-26,feature_new_ai,7,1089 ,0,FALSE,2024-03-26,TRUE
47532,U-E3F6D2A(C50(D1,NA,2024-04-11,FEATURE_NEW_AI,12,532,NA,FALSE,2024-04-11,TRUE
47533,U(-e6_858be7d(64b,S-65dbf3,2023-12-16,feature_new_ai,10,5773,3,FALSE,NA,TRUE
47534,U-730026662d1f,$S-b75a31,2023-09-01,@feature_new.__ai,NA,1515,NA,FALSE ,2023-09-01,TRUE
47535,U-f_136b652b675,S-574b52,2023-10-13,feat^ure_new__ai,NA,304,0,FALSE,2023-10-13 ,TRUE 
47536,U-53023aba9fad,S-87ebe6,2023-09-01,NA,11,1809,1,FALSE,2023-09-01,TRUE
47537,U-4a5#b4-9574ed0,NA,NA,f@ea)ture_n-ew_ai ,12,5315,0,FALSE,2024-02-08,TRUE
47538,U-26&8#a39571cf1,S-f4a3@ac,2023-09-26,NA,8,2032,1,FALSE,2023-09-26,TRUE
47539,NA,S-56cb4*f,2024-01-28,feature__new_ai,6,201,0,FALSE,2024-01-28,TRUE
47540,U-+f88eadf53f51,NA,2024-02-06,feature_%new_a!i,6,2323,0,FALSE,2024-02-06,TRUE
47541,U-c0933afc(7460 ,S-049)667,2024-05-20,fe#ature_new_ai,NA,6134,0,TRUE,2024-05-20,TRUE
47542,U-eeb8cf&eee6cf,S-fcbe5%a ,2023-10-25,f#eat&ure_-n+ew_ai,8,528,0,TRUE,2023-10-25,TRUE
47543,U.-F&991296DF92E,S-D76.F8B,2024-05-27,FE$ATU#RE_NE)W_AI,9,NA,0,FALSE,2024-05-27,TRUE
47544,U-cb43ac+f%cf1d9,S-bc2ca5,2023-11-05,fea-ture_new(_ai,7,1516,0,FALSE,2023-11-05,TRUE
47545 ,U-79%87cd5cd885,S-131064,2024-02-15 ,feature_new_ai ,13,7274,0,FALSE,2024-02-15,TRUE
47546,U-d6af81@a#ce272,*S-6f488b,2024-02-08,NA,8,NA,0,FALSE,2024-02-08,TRUE
47547,NA,S-78f@7-38,2024-04-05,@feat)ure_ne!w(_ai,12,5228,0,FALSE,2024-04-05,TRUE
47548 ,U-c^638163653bf,S-d5ce9f,2023-11-30,feature_new_ai,7,2168,4,FALSE,2023-11-30,TRUE
47549,U-f446c8f8b^aea,NA,2024-03-27,feature_new_ai ,15,4947,1 ,FALSE,2024-03-27,TRUE 
NA,U-a36c2c9a2_e6a,S-ac6547,2023-10-19,fe@ature_ne_w_ai,7,1718,3,FALSE,2023-10-19,TRUE
47551,U-4b6cd262.0ec5,NA,2023-12-08,)fe$ature_new#_ai,7,527,0,NA,2023-12-08,TRUE
47552,U-8af0df1b197*f,S-23$94+29,2023-12-11,+feature_new_ai,8,1351,3,FALSE,2023-12-11,TRUE
47553,U-eafae17d1ef4,S-a44d72,2024-02-24,featur-e_n)ew_a%i,14,2206,NA,FALSE ,NA,TRUE
47554,u-c5bf74f23b5^3,s-*942ca+f,2024-01-23,feature_new_ai,9,5957,1,false,2024-01-23,true
47555,U-#ff595f2$430%e9,S-4f0(027,2023-07-10,feature_new_ai,11,156,0,FALSE,2023-07-10,TRUE
47556 ,U-72.5a+561ac851,S-f#3138f,2024-04-02,feat)ure_ne@w_ai,7,3145,0,FALSE,2024-04-02,TRUE
47557 ,U-788342d16ec1,S-80ed6b,2024-03-14 ,feature_new_ai,8 ,2426,0,FALSE,2024-03-14,TRUE
47558,U-5f$cdc901^f134,S-eec0#56,2023-07-20,feature_new_ai,8,1891 ,0,FALSE,2023-07-20 ,TRUE
NA,U-8(254!3*4d71e0d,_S-7cc^0ec,2024-05-28,feature_new_ai,11,6427,0,FALSE,2024-05-28,TRUE
47560,u+-a5%4c7ded9575,s-4c!9+10*7,2024-02-08,fe-ature_new_ai,14,1842,0 ,false,2024-02-08,true
47561,NA,S-2aec7#e,2023-07-13,NA,4,2298 ,0,FALSE,2023-07-13,TRUE
47562,_U-*44d4e26bdcb1,S-615a8a,2023-12-08,feature_new_ai,5,548,0,TRUE,NA,TRUE
47563,U-301c35322235,NA,2024-04-12,fea$ture_new%_ai ,11,NA,3,FALSE,2024-04-12,TRUE
47564,U-6290cc15d55e,S-0c%56e1,2023-09-22 ,^feature)_new_ai,NA,2231,0,FALSE,2023-09-22,TRUE
47565,U-fb39519e6c47,S-c3cb12,2024-05-17,feature_new_ai,8,1291,0,FALSE,2024-05-17,TRUE 
47566,U-2d3ae60a_0bad,S-cbe3(49,2023-11-11,featu@r!e$_new_ai,13,5603,NA,FALSE,2023-11-11,TRUE 
47567,U-ef83635)db0bd ,)S-48a54e,2023-09-02,(feature_new_ai,5,NA,0,FALSE,2023-09-02,TRUE
NA,U-398a2-78bdb02,#S-327a60 ,2023-10-20,feature_new&__ai,NA,5014,0,FALSE,2023-10-20,TRUE
47569,U*-cc9dfa@10a244,S-3476e2 ,2023-12-20,f*eat+ure_new_ai,11,1440,0,FALSE,2023-12-20,NA
47570,U-0eb7c95f*a.e65,S)-16b!6dc,2024-02-18,feature+_n@ew_ai,7,2213,0 ,TRUE,2024-02-18,TRUE
47571,U-9e8c28a%bdc0&c,S-f2e1&34,2024-05-15,fe*ature_ne-w^_a&i,9,4003,0 ,NA,2024-05-15,TRUE
47572,%U-5dd33ee&bf92b,NA,2023-08-22,fe!ature_new_ai,11,1066,NA,FALSE,2023-08-22,TRUE
47573,U-ab9#90052a+0e0 ,S-a4139f,2024-05-27,feature_new_ai,11,4078,2,FALSE,NA,TRUE
47574,U-2eb7f1!78907(2,^S-60$15.d+b,2023-12-21,feature_new_ai,8 ,5515,NA,NA,NA,TRUE
47575,NA,NA,2023-07-28,featur+e_new_ai,6,2221,0,FALSE,2023-07-28,TRUE
47576,u-^56048d42)e5f4,NA,2024-05-15,feat!ure_new_ai,7,3337,NA,false,2024-05-15 ,true
NA,U-58b2a11815_b6,S-+a24db6,2023-10-17,-fe+ature_new_ai,8,510,0,FALSE,NA,TRUE
47578 ,U-602^6a3ac77d1,S-25a96#9 ,2024-01-24 ,fea!ture_new_ai,NA,5057 ,0,TRUE ,2024-01-24,TRUE
47579,U-b*0ffe209e102,#S-6a(0399,2024-02-21,f+eature_new_ai,19,2510,NA,NA,2024-02-21 ,TRUE
47580,NA,S-a!68b52,2023-06-16,NA,8,1836,2,FALSE,2023-06-16 ,TRUE
47581 ,U-d9^a6ae30b829,.S-e1dc0b,2023-08-31,feature_new_ai,11,964,0 ,FALSE,2023-08-31,TRUE
47582,U-f^b551ffd3e5f,S-39-a5a7,2024-02-17,featur.e_new_ai,8,2836 ,0,FALSE,NA,TRUE
47583,U-5df8b12e4a24,S-106283,2023-10-08,feature_new_-ai,NA,2891,0,FALSE,2023-10-08 ,TRUE
47584 ,U-d19117ada247,S--47750+6,2023-06-15,NA,7,1011,0,FALSE,NA,TRUE 
47585,U-51ce6787a819,S-8486d2,2023-06-20,feature_new_ai,9,924,0,FALSE,2023-06-20,NA
47586,U-1944ea021300,S-9ce2+2.d,2024-04-08,feat!ure_n*e-w_ai,NA,1092,0,FALSE,2024-04-08,TRUE
47587,U-ed3_81303232f,S-036362 ,2023-08-07,feature_new_ai,9,2477,0,FALSE ,2023-08-07,TRUE
47588,U+-bd83e%d4c1*a2!a,S-0ecec7,2023-07-18,f&eature)_new_ai,11,4228,0,FALSE,2023-07-18,TRUE
47589,U-c6b56$cf8c42d,S-5(1569a,2024-01-03,feature-_new_ai,13,2316,0,FALSE,2024-01-03 ,TRUE
47590,U-0CAD4D1_BDCE3,-S-D98CAA,2023-07-25,FE(ATURE%_NEW_AI,11,2879,0,FALSE,2023-07-25,TRUE
NA,U-23f8fc6ad823,S-6+7b$7)bf,NA,f#e@a(ture%_ne$w_ai,7,3132 ,1,FALSE,2024-02-05,TRUE
47592,+U-79551*43f3301,&S-b2cfac,2023-12-27,feature_new_ai,7,5859,NA,FALSE,2023-12-27,TRUE
47593,U-d79%3915^888f9,S_-adbb41,2024-02-03,feature_new_ai,9,4932,0,TRUE,NA,TRUE
47594,U-4b8b)65)5bb032,NA,2023-12-08,feature_new_ai,7 ,1690 ,0,FALSE,NA,NA
47595,U+-4f6ca$1ab6f07,S-b85*9e7,2024-03-22 ,feature_n&ew_a@i,11,1122,1,TRUE,2024-03-22,TRUE
47596,+U*-1463#eb5e00ff,S*-8146$24,2024-02-02,feature^_new_ai,13,NA,0,FALSE,2024-02-02,TRUE
47597,U-!8750c$386b336,S-26$deeb,2023-11-10,f.eature_ne@w)_ai,7,1269,0,FALSE,2023-11-10 ,TRUE
47598,U-3c28f027650*a,S-f00f)7e ,2023-06-17 ,fe$ature_new_ai,14,4503,0 ,NA,2023-06-17,TRUE
47599,U-c8a6%4d16bfd9,S-c035(2b,2023-09-19 ,feature_)new_ai,16,8088,0,FALSE,2023-09-19,TRUE
47600,u-b@918715a6a5^2,s-7c5f3b,NA,feat@ure_#new_a&i,13,2344,0,false,2023-07-29,true
47601,U-15f!d50fdf992,S-b.f43!b4 ,2023-06-17,!feature-_new_ai,7,1939,0,FALSE,NA,TRUE
47602,u-7ef04e950ffc,s-fe$6eb1,2023-09-19 ,fea@ture_n+ew%_ai,13,NA,1,false ,2023-09-19,true
47603,U-6092*d4d4c7ed,S-4!10fd5,2023-08-26,feat&ure_new_ai,9,NA,1,FALSE,2023-08-26,TRUE
47604,U-552c97986c5-5,S-2ec763,2023-07-10,featur$e_$ne.w_ai,13,4845,NA,FALSE,2023-07-10,TRUE 
47605,U-3fe081314766,S-09d706,2023-10-04,feature-_new__ai,6,1469,0,FALSE,2023-10-04 ,TRUE
47606,U-1cc@83077904b,S-5ca11a,2023-12-13,f@eature_new_a+i,10,1817,3,FALSE,2023-12-13 ,TRUE
47607,U--cf531ffe59.d4,S-5#9778a,2023-08-16,f+eatu*re_new_ai,11,594,1,TRUE,2023-08-16,TRUE
47608,U-f9ad296e+d4)40 ,S-2cec4#e,2023-09-19,feat#ure_new_ai ,18,7225 ,NA,FALSE ,2023-09-19,NA
47609,NA,NA,2023-06-19,feature_new_.ai,10,3064,0,FALSE,2023-06-19,TRUE
47610,NA,S-2416eb ,2023-06-30,fea^ture_new_ai,12,7468,1,FALSE,2023-06-30 ,TRUE
47611,U-4fa-0c!bdf875.b,S-444c6a,2023-08-08,feature_new_a*i,7,3627,0,NA,NA,TRUE
47612,U-1f2&44b33a022,)S--b27c!2$f,2023-11-24,NA,NA,4657,1,FALSE,2023-11-24,TRUE
47613,U-AFF9A1FD)A44D,S-1F9^DA0 ,2024-02-10,+FEATURE_NEW_AI ,17,7565,1,FALSE,2024-02-10 ,TRUE
47614,NA,S-1e8c9.e ,NA,feature_ne#w_ai,13 ,1730,1,FALSE,2024-03-25,TRUE
47615,U-cc01dc4a(5!bb7,S-b555de,2024-01-27,NA,9,NA,0,FALSE,2024-01-27,TRUE
47616,u--6ebecc*0a312b ,%s-b6a)efa,2024-01-23,featur.e_new_ai,13,3237,0,false,2024-01-23,true
47617,U-97434$199c2e6,S-10702d,2024-05-18,feature_new+_ai,12,1740,0,TRUE,2024-05-18,TRUE 
47618,U-e23ecc6ac02!c,S-a81bcd,2023-09-13,NA,13 ,2888,0,FALSE,2023-09-13,TRUE
47619,U-0cc^541b3700b ,S-21b)034,2024-03-29,feat.ure_new_ai,12,3734,0,FALSE,2024-03-29,TRUE 
47620,u-cf3213523-9a-c,s-7d43e0,2024-05-18,$feature_new_ai,7,1891,3,false,NA,true
47621,U-+6(dbfce+1&61bf#5,S-7@18*b^f5,2024-01-05,feature_new_ai,7,1864,0,FALSE,2024-01-05,TRUE 
47622,NA,S-a14d@4b,2024-04-13,!featur+e_new_ai,9,3995,0,TRUE,2024-04-13,TRUE
47623,U-ecb228^a813f7 ,S-f437_6f,2023-08-01,NA,19,3187,0,FALSE,2023-08-01,TRUE 
47624,U-e43c6eaa530f,S-d#74a!31,2024-04-27 ,NA,NA,258,0,NA,2024-04-27,TRUE
47625,NA,S-05ad41,2024-01-03,fea_ture_new_*ai,NA,1997,0,FALSE,2024-01-03,TRUE
47626,U-02fe31ee7119 ,$S-01ae7f,2023-08-31,feature_new_ai,11,2793,2 ,FALSE,2023-08-31,TRUE
47627,NA,NA,2023-07-04,feature_new_ai,NA,3727 ,0,FALSE,2023-07-04,TRUE 
47628,U-e022_25e3_f593,S-e7e013,2024-02-29,^f_eature#_new__ai,11 ,NA,0,FALSE,2024-02-29 ,TRUE
47629,@U%-8f4+41ca5927a,S-eea4ae,2023-11-16,fe^atu(re_new__ai,15,7064,0,FALSE ,2023-11-16,TRUE
47630,U@-c25&c.bb67d(fa)9,S-+113e86 ,2023-10-03,feature_new_ai,12,2909,0,FALSE,2023-10-03,TRUE
NA,u-8f9#70ebd0e7e,s-2d4+94e,2023-11-01,(feature_new_ai,6,4709,0,false,NA,true
NA,U-214a0)b2060ad,S-39c024,2024-06-07,feature_new_*ai,8,3544,NA,FALSE,2024-06-07,TRUE 
47633,U-adefcc^33e.2d1,S-140813,2023-11-15,fea_ture_new_ai,13,1577,0,FALSE,2023-11-15,TRUE
NA,U-0%e50843ac5@b1,S-e.854de,NA,feature_new#_ai,8,2316,0,FALSE,2023-07-10,NA
47635,U-1ab3fdea_a52f,NA,2023-09-22,featur.e_^new_ai,NA,7839,0,FALSE,2023-09-22,NA
47636,U-eeab2553ed57 ,S-b!e42#e1,2023-08-04,feature_n%ew_a)i,10,3816,NA,FALSE,2023-08-04 ,TRUE
47637,U-eb4!89da&c)9$91e,S-1&a2f35,2024-02-17,NA,15,5498,0 ,FALSE,2024-02-17,TRUE
47638,U-2cf98cb20ae0,S-f30a79,NA,fe@a$tur$e_new%_ai,5,358,0,FALSE,2024-03-30,TRUE
47639,U-675e4fa70df0,S-_70af60 ,2024-04-13 ,feat$ure_new$_ai,19,2369,0,FALSE,2024-04-13,TRUE
47640,U-7#0538%59872b5,NA,2024-01-29,!f!eat.ure_%new_ai,9,769,NA,FALSE,2024-01-29,TRUE
47641,NA,S-f^225d0,2024-03-18,featur^e_new_ai,8,1278,0,FALSE ,2024-03-18,TRUE
47642,U-0c882e46570a,NA,2023-11-11,NA,15 ,2842,0,FALSE,2023-11-11,TRUE
47643,U-a5c1dc5d10ce,NA,2024-01-27,NA,4,3872,0,FALSE,2024-01-27,TRUE
47644,U-0a8c74dfd1*0f,S-!8b64d!f,2023-07-21,_featu_re_new_ai,10,8250 ,0,FALSE,2023-07-21 ,NA
47645,U-597471de1048,S-0dd55^5,2023-12-25,feat^ure_n_ew_a@i,6,241,0,FALSE,2023-12-25,TRUE
47646,U-87b2e92f0058,S-020222,2024-01-01,feature_new_ai,10,3066,0,FALSE ,2024-01-01,TRUE
NA,U-b5a0380cd83a,S-31cec4,2023-06-23,feature_new_@ai,4,1076,1,NA,2023-06-23 ,TRUE 
47648,U-8408a4d559cf,NA,2023-12-29,fe+ature_new_ai,13,6287,0,FALSE,2023-12-29,TRUE
47649,NA,NA,2024-03-01,fe&ature_n^ew__ai,11,118,0,FALSE,2024-03-01,TRUE
47650,U-82722433dbb6 ,S-2565f0,2023-10-24,feat%ure_new__ai,9,2260,0,NA,2023-10-24,TRUE
47651,NA,S-d604ec,2023-12-27,feature_new_a@i,9,9818,0,FALSE,2023-12-27,TRUE
NA,U-c8deba2b-e0a_0,S-14d060,NA,f*eature_.ne_w_a.i,6,1500,0,FALSE,2023-09-24,TRUE
47653,U-c49063b2-7ed3,S-26da35,2023-09-18,NA,11,2352,0,NA,NA,TRUE
47654,NA,s-4fe9@b6,2023-07-29,feature_new_(ai,11,2958,0,false,2023-07-29,true
47655 ,U-a8.98*d29*b7b7b ,S-a2&aa*70,NA,NA,11,2311,0,FALSE,2023-10-09,TRUE
47656,U-e292f1a*d6bcd,S-da&3b68,2024-03-31,feature_new_ai,11,6072,0,FALSE ,2024-03-31,TRUE
47657,U-%0621A50!19651,S-84C44B,2024-05-18 ,FEATU+R+E_NEW_AI,10,1271,0,FALSE,2024-05-18,TRUE
47658,U-52fe66b%5d015,S-3fe1c3,NA,feature_new_ai,7,2484 ,3,FALSE,2024-01-30,TRUE
47659,U-d721cd@5cbad6,S-f2be88,NA,fe^ature_new_ai,10,2529,0,TRUE,NA,TRUE
47660,U-8b1-6^34f4f180,S-b!e509c,2024-01-22,f(eature_new_ai,9,2266,0,FALSE,2024-01-22,TRUE
47661,U-8d86bc033a36,S-a9b8(a@2,NA,feature_new_$ai,14,3767,1,FALSE,2023-12-02,TRUE
47662,U-0da004b43b*c8,S-239a&39,2023-11-13,featur&e_n!ew!_ai,5,NA,2,FALSE,2023-11-13,TRUE
47663 ,U-d0(5c4c48f38d ,S-91ab2e,2024-01-24,fe#ature_new_ai,14,4005,0 ,NA,2024-01-24,NA
47664,U-bf7943eb675.0,S-6cf72f,2024-03-24,featu-re_new_ai,10,1007,0,FALSE,2024-03-24,TRUE
47665,U-adc83da005a+c,S-4ad7b1 ,2023-11-10,feature_new_a&i ,14 ,4182,0,FALSE,2023-11-10,TRUE
47666,U-_b39a8f3e*eb8d,(S-9ce2*2_d,2024-01-04,+feature_new_ai,5,31,0,FALSE,2024-01-04,TRUE
47667,U-0fcde3ca231.6,S-8)ed77f,2023-11-30,feature_new_ai,NA,5578,0 ,FALSE,2023-11-30,NA
47668,U-a9a346ce6afa ,S-)5d729e,2023-09-24,NA,13,1544,1,TRUE,2023-09-24,NA
47669,U-ad3(42a1bcb15,S-3ec165,2023-09-25,fea&ture(_new_&a$i,17,NA,0,FALSE,2023-09-25,TRUE
47670,U-#e4756e7839ad,NA,2023-07-10,feature_new_%a%i,9,782,3,NA,2023-07-10,TRUE
